id,text,withheld
1470068012984287239,@RandPaul NOOOO WE CANNOT AFFORD TO ADD TO THE DEBT. Kentucky can pull itself up by its bootstraps and prepare for the onslaught of disasters thanks to their congressmen voting against literally every bill that would help to prevent disasters from global climate devestation.,
1470068012518711296,"RT @RSKellner: Almost 100 years ago, in 1925, before #climatechange Chicken Littles ruled the weather roost, a huge tornado smashed across…",
1470068012090855424,RT @LqLana: One of last nights tornadoes may have set the record for the longest continuous tornado in our history. Siberia was the coldest…,
1470068011805687815,"RT @RepValDemings: Today marks 6 years since the Paris Agreement reached a breakthrough at the UN Climate Change Conference, COP21. The Uni…",
1470068006076116992,RT @_MattBoswell: Liberals dunking on Midwesterners after fatal storms they claim could be prevented is grand while Democrats control the W…,
1470068004650110987,"RT @FirstCelticFire: “Every tree, every bush, every flower was burned and the whole ecosystem was wiped out.” Antonis Vakos, beekeeper from…",
1470067998581006347,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470067998438400001,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470067998350217216,"RT @curryja: “Many of the world's leading models are now projecting warming rates that most scientists, including the modelmakers themselve…",
1470067997230440453,"RT @savetheplant3: SEC Chief Accountant Emphasizes Emphasizes Climate Disclosures | The SEC's Acting Chief Accountant, Paul Munter, issued…",
1470067993506099200,"RT @mizuhofukushima: ぜひ見てください。

グラスゴーCOP26（第26回国連気候変動枠組条約締約国会議）レポート〜気候正義〈Climate Justice〉を実現しよう〜 https://t.co/j5sqxnkTGK @YouTubeより",
1470067991589134337,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470067991542784000,"RT @MikeHudema: These 4 countries are almost entirely powered by #renewableenergy:
1. Iceland 🇮🇸 
2. Paraguay 🇵🇾 
3. Norway 🇳🇴 
4. Costa Ri…",
1470067991039537154,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470067986954399747,@HaleyLive @spann Can we not forget we are in a La Nina pattern and that has warmer winters and these events are possible. Politicians like you know nothing about Weather or Climate. Bc those ideas you think about is not gonna work to make Tornadoes go away in November and December.,
1470067986845347841,Earth's black box: Australian scientists and artists want to hold the world accountable for the Earth's future by creating an 'indestructible' storage device to record humanity's handling of the climate crisis https://t.co/ncgKiuwcxi,
1470067985582800902,RT @bsmitch007: The deadliest tornado in US history was almost 100 years ago.  The climate change cult will never mention that.,
1470067985394003971,"RT @trains_are_best: In Europe, sleeper trains are making a comeback for international travel as people prefer the comfort &amp; climate friend…",
1470067985385668629,"RT @FoxNews: Roundup of liberals saying horrible things about tornado, blaming GOP

https://t.co/wcJIYeZ8lZ",
1470067984446234627,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470067982428737536,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470067982344851467,"RT @NathanMackBrown: ⚠️ WARNING ⚠️ 

Just because our society is traumatized by COVID doesn’t mean 30 tornadoes across six states is normal…",
1470067980579086342,"RT @DanCrenshawTX: Using the deaths of hundreds to further your insane climate narrative. 

You’re disgusting.",
1470067979194880006,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
1470067978221719558,"RT @EcoWatch: “To meet our #climatechange targets, we have to plant 86 million trees by the end of this decade,” says Deputy Minister for C…",
1470067971921960970,"RT @HaleyLive: Folks, I’m just going to say it sixty and seventy degree days and tornadoes in December are not normal. The plan to address…",
1470067970592284674,"Short article about mangroves and its uses. Tips and feedback are appreciated.
Link: https://t.co/Gn5je4VTe1
#ClimateEmergency #ClimateAction #ClimateCrisis #ClimateActionNow #ClimateBrawl",
1470067969803767814,RT @xr_cambridge: A climate being changed at 10 times the rate of any event in the last 66 million years is going to throw up some things.…,
1470067968923119630,"@mikesexson4 @MZHemingway Climate change is a myth of socialism with its origins from over 100 years ago.  I have a book called “Socialism for Students” by Joseph E Cohen, copy written in 1915 that discusses the topic.",
1470067968193310731,RT @Channel4News: Major UK airports and train stations watered down advertisements that showed the impact of climate change in the lead up…,
1470067966855327757,"RT @KeillerDon: A tragedy, but nothing to do with climate change. https://t.co/Xj3pNw4hAA",
1470067966515597323,"RT @CommodusJTrump: Today I saw the Left make the tragedy of Kentucky about the unvaccinated, climate change &amp; lack of proper dental care i…",
1470067965185990667,"RT @_Georgeobeid: The #Amazon is Turning Into #Savannah, We Have 5 Years to Save It 
#ClimateChange #Climate #Forest #Rainforest #𝒟𝒾𝑒𝒷𝒪1 #𝒟…",
1470067964850450437,@bmccarthynews @PressHerald @BostonGlobe Great article.   Shocking how in denial most are about climate change.,
1470067962891550721,.@SenatorRounds .@SenJohnThune Over 200 medical journals are calling for governments to #ActOnClimate - Support full funding of climate solutions in the budget reconciliation. RT #ClimateActionNow #ClimateCrisis #savetheplanet https://t.co/6UBkFUzgFh,
1470067961352405000,"RT @SarahNiD_: In case you missed it - Ireland missed its climate targets for 2020
https://t.co/m0ASf2UMPe",
1470067957090897927,"@Kalaax008 @Dudette9t9 @chefjoseandres @WCKitchen Hopefully this is a wake up call to action 'Fossil Fuel emission produces greenhouse gases that traps solar radiation Results Climate Change"" ~ Wikipedia Its BAD!! #KentuckyTornadoes #DCKITCHEN #CHEFANDRES  #ClimateAction #CLIMATECHANGE https://t.co/vBRx0winA7",
1470067953156739074,"RT @FoxNews: Biden uses tornado tragedy to push climate agenda, suggests storms are ‘consequence of the warming’

https://t.co/BXMHODaFk6",
1470067951348981760,"RT @RSKellner: Almost 100 years ago, in 1925, before #climatechange Chicken Littles ruled the weather roost, a huge tornado smashed across…",
1470067949591416832,"@HCWestman @maxfawcett Not causing inflation, also not stopping BC's climate emergencies.",
1470067946928189443,"RT @NaomiOreskes: This tragic. Back in 1990s, western fuels association— a coal industry trade group— targeted Bowling Green to test climat…",
1470067945963458561,RT @GasPriceWizard: 68% of the world’s cobalt is from the Congo in mines that have no pollution controls and employ children who die from h…,
1470067945594310662,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470067945355235338,"RT @DanCrenshawTX: Using the deaths of hundreds to further your insane climate narrative. 

You’re disgusting.",
1470067944709185537,"RT @TeaPainUSA: Kentucky tornadoes in mid-December.

Dems: ""Climate Change:

GOP: ""Punishment for the gays.""",
1470067944579289096,RT @MattWalshBlog: One of the reasons the tornado was so uniquely deadly is that it hit a huge factory where many dozens of people happened…,
1470067944101191680,"RT @ClimateDad77: The craziest thing about the climate fight is that it’s a fight at all.
We’re talking about the survival of our species,…",
1470067941232328715,"@MattWalshBlog Tornadoes develop from severe thunderstorms in warm, moist, unstable air along and ahead of cold fronts.

Not global climate change, whatever that means.",
1470067939881758721,RT @tweettruth2me: Guess I messed up her climate change narrative. https://t.co/ZYWZjGxKDL,
1470067939206389767,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470067937172148228,"RT @DanCrenshawTX: Using the deaths of hundreds to further your insane climate narrative. 

You’re disgusting.",
1470067936840888323,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470067934978584577,"RT @StephenMStrader: I would encourage all media partners to reach out to credible sources of information related to nocturnal tornadoes, c…",
1470067933669822466,"RT @EthosLifestyle: It seems we don't give a shit, cause we have been warned for more than 60 years!

https://t.co/6yG2YzlaYW #climatechang…",
1470067931061133312,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
